time,actuator_id,ctrl,act,tendon_length,tendon_velocity,trntype,moment_rownnz,l_ce,v_ce,l_se,F_mtu,l_ce0,l_se0,f_se0,f_be0,f_pe0,f_lce0,fvce_denom,f_vce0,v_ce0,f_vce0_forward,force_applied,force_balance_error,F_max,l_opt,l_slack,v_max,iterations
2.590000,0,0.000000000,0.000000000,0.255242143,-0.468819056,3,1,0.124055654,-0.432327315,0.131186489,78.092975639,1.127778674,1.009126838,0.052061984,0.000000000,0.052064380,0.965036980,0.000000000,0.000000000,-0.327520693,0.254958456,-78.092975639,-0.000002396,1500.000000000,0.110000000,0.130000000,12.000000000,5
2.590833,0,0.000000000,0.000000000,0.254852850,-0.467151804,3,1,0.123696662,-0.430789963,0.131156187,74.155104598,1.124515113,1.008893749,0.049436736,0.000000000,0.049438818,0.967605307,0.000000000,0.000000000,-0.326356032,0.255965136,-74.155104598,-0.000002082,1500.000000000,0.110000000,0.130000000,12.000000000,5
2.591667,0,0.000000000,0.000000000,0.254465220,-0.465156396,3,1,0.123339283,-0.428855551,0.131125937,70.325452426,1.121266208,1.008661052,0.046883635,0.000000000,0.046892516,0.970038094,0.000000000,0.000000000,-0.324890569,0.257238164,-70.325452426,-0.000008881,1500.000000000,0.110000000,0.130000000,12.000000000,4
2.592500,0,0.000000000,0.000000000,0.254079518,-0.462841850,3,1,0.122983591,-0.426829937,0.131095927,66.626600905,1.118032647,1.008430206,0.044417734,0.000000000,0.044425082,0.972338964,0.000000000,0.000000000,-0.323356013,0.258578853,-66.626600905,-0.000007349,1500.000000000,0.110000000,0.130000000,12.000000000,4
2.593333,0,0.000000000,0.000000000,0.253696002,-0.460219067,3,1,0.122629915,-0.424411764,0.131066087,63.047833529,1.114817407,1.008200672,0.042031889,0.000000000,0.042037745,0.974510145,0.000000000,0.000000000,-0.321524064,0.260189695,-63.047833529,-0.000005856,1500.000000000,0.110000000,0.130000000,12.000000000,4
2.594167,0,0.000000000,0.000000000,0.253314920,-0.457298053,3,1,0.122278482,-0.421718757,0.131036438,59.589698711,1.111622568,1.007972600,0.039726466,0.000000000,0.039730860,0.976554827,0.000000000,0.000000000,-0.319483907,0.261996988,-59.589698711,-0.000004394,1500.000000000,0.110000000,0.130000000,12.000000000,4
2.595000,0,0.000000000,0.000000000,0.252936513,-0.454088862,3,1,0.121929516,-0.418760029,0.131006997,56.252412232,1.108450143,1.007746133,0.037501608,0.000000000,0.037504571,0.978476491,0.000000000,0.000000000,-0.317242446,0.263999043,-56.252412232,-0.000002963,1500.000000000,0.110000000,0.130000000,12.000000000,4
2.595833,0,0.000000000,0.000000000,0.252561012,-0.450601563,3,1,0.121583308,-0.415448827,0.130977703,53.027206321,1.105302804,1.007520795,0.035351471,0.000000000,0.035359313,0.980278469,0.000000000,0.000000000,-0.314733960,0.266260279,-53.027206321,-0.000007842,1500.000000000,0.110000000,0.130000000,12.000000000,3
2.596667,0,0.000000000,0.000000000,0.252188640,-0.446845496,3,1,0.121239885,-0.412107641,0.130948755,49.933593429,1.102180776,1.007298116,0.033289062,0.000000000,0.033293721,0.981965644,0.000000000,0.000000000,-0.312202758,0.268564443,-49.933593429,-0.000004659,1500.000000000,0.110000000,0.130000000,12.000000000,2
2.597500,0,0.000000000,0.000000000,0.251819614,-0.442831629,3,1,0.120899447,-0.408526259,0.130920167,46.969740095,1.099085880,1.007078210,0.031313160,0.000000000,0.031307435,0.983542052,0.000000000,0.000000000,-0.309489590,0.271059674,-46.969740095,0.000005725,1500.000000000,0.110000000,0.130000000,12.000000000,3
2.598333,0,0.000000000,0.000000000,0.251454138,-0.438570774,3,1,0.120562465,-0.404378014,0.130891673,44.105842504,1.096022410,1.006859026,0.029403895,0.000000000,0.029401477,0.985010701,0.000000000,0.000000000,-0.306346980,0.273983275,-44.105842504,0.000002418,1500.000000000,0.110000000,0.130000000,12.000000000,4
2.599167,0,0.000000000,0.000000000,0.251092412,-0.434071261,3,1,0.120228878,-0.400304733,0.130863535,41.366046102,1.092989799,1.006642573,0.027577364,0.000000000,0.027573669,0.986377095,0.000000000,0.000000000,-0.303261162,0.276889572,-41.366046102,0.000003695,1500.000000000,0.110000000,0.130000000,12.000000000,4
2.600000,0,0.000000000,0.000000000,0.250734626,-0.429343432,3,1,0.119898923,-0.395945687,0.130835703,38.742585229,1.089990210,1.006428485,0.025828390,0.000000000,0.025823463,0.987645418,0.000000000,0.000000000,-0.299958854,0.280039504,-38.742585229,0.000004927,1500.000000000,0.110000000,0.130000000,12.000000000,4
2.600833,0,0.000000000,0.000000000,0.250380962,-0.424396980,3,1,0.119572769,-0.391385333,0.130808193,36.233906795,1.087025170,1.006216872,0.024155938,0.000000000,0.024149809,0.988820188,0.000000000,0.000000000,-0.296504040,0.283379753,-36.233906795,0.000006129,1500.000000000,0.110000000,0.130000000,12.000000000,4
2.601667,0,0.000000000,0.000000000,0.250031594,-0.419241473,3,1,0.119250575,-0.386632301,0.130781019,33.838247489,1.084096137,1.006007839,0.022558832,0.000000000,0.022551532,0.989905940,0.000000000,0.000000000,-0.292903258,0.286910963,-33.838247489,0.000007300,1500.000000000,0.110000000,0.130000000,12.000000000,4
2.602500,0,0.000000000,0.000000000,0.249686689,-0.413886327,3,1,0.118932496,-0.381695297,0.130754193,31.553666097,1.081204506,1.005801486,0.021035777,0.000000000,0.021027334,0.990907207,0.000000000,0.000000000,-0.289163104,0.290633897,-31.553666097,0.000008444,1500.000000000,0.110000000,0.130000000,12.000000000,4
2.603333,0,0.000000000,0.000000000,0.249346405,-0.408340799,3,1,0.118618677,-0.376582879,0.130727728,29.378058462,1.078351606,1.005597910,0.019585372,0.000000000,0.019575810,0.991828494,0.000000000,0.000000000,-0.285290060,0.294549590,-29.378058462,0.000009562,1500.000000000,0.110000000,0.130000000,12.000000000,4
2.604167,0,0.000000000,0.000000000,0.249010893,-0.402613970,3,1,0.118309409,-0.371121507,0.130701485,27.297370908,1.075540079,1.005396035,0.018198247,0.000000000,0.018196121,0.992673855,0.000000000,0.000000000,-0.281152657,0.298802192,-27.297370908,0.000002126,1500.000000000,0.110000000,0.130000000,12.000000000,5
2.605000,0,0.000000000,0.000000000,0.248680298,-0.396713751,3,1,0.118004543,-0.365838513,0.130675755,25.331643924,1.072768575,1.005198117,0.016887763,0.000000000,0.016885413,0.993448451,0.000000000,0.000000000,-0.277150389,0.302986072,-25.331643924,0.000002350,1500.000000000,0.110000000,0.130000000,12.000000000,5
2.605833,0,0.000000000,0.000000000,0.248354757,-0.390649722,3,1,0.117704338,-0.360246800,0.130650419,23.467757859,1.070039433,1.005003226,0.015645172,0.000000000,0.015642609,0.994156208,0.000000000,0.000000000,-0.272914243,0.307491588,-23.467757859,0.000002563,1500.000000000,0.110000000,0.130000000,12.000000000,5
2.606667,0,0.000000000,0.000000000,0.248034398,-0.384430368,3,1,0.117408911,-0.354512067,0.130625488,21.703105081,1.067353735,1.004811442,0.014468737,0.000000000,0.014465962,0.994801325,0.000000000,0.000000000,-0.268569748,0.312196959,-21.703105081,0.000002775,1500.000000000,0.110000000,0.130000000,12.000000000,5
2.607500,0,0.000000000,0.000000000,0.247719345,-0.378063960,3,1,0.117118376,-0.348641800,0.130600969,20.034974434,1.064712509,1.004622839,0.013356650,0.000000000,0.013353664,0.995387884,0.000000000,0.000000000,-0.264122576,0.317104775,-20.034974434,0.000002986,1500.000000000,0.110000000,0.130000000,12.000000000,5
2.608333,0,0.000000000,0.000000000,0.247409713,-0.371558541,3,1,0.116832840,-0.342643432,0.130576873,18.460573772,1.062116726,1.004437486,0.012307049,0.000000000,0.012303851,0.995919841,0.000000000,0.000000000,-0.259578358,0.322217802,-18.460573772,0.000003198,1500.000000000,0.110000000,0.130000000,12.000000000,5
2.609167,0,0.000000000,0.000000000,0.247105611,-0.364921922,3,1,0.116552403,-0.336524187,0.130553208,16.977042215,1.059567300,1.004255449,0.011318028,0.000000000,0.011314615,0.996401015,0.000000000,0.000000000,-0.254942566,0.327539118,-16.977042215,0.000003413,1500.000000000,0.110000000,0.130000000,12.000000000,5
2.610000,0,0.000000000,0.000000000,0.246807143,-0.358161676,3,1,0.116277160,-0.330291073,0.130529983,15.581461944,1.057065095,1.004076791,0.010387641,0.000000000,0.010384009,0.996835083,0.000000000,0.000000000,-0.250220510,0.333072117,-15.581461944,0.000003633,1500.000000000,0.110000000,0.130000000,12.000000000,5
2.610833,0,0.000000000,0.000000000,0.246514406,-0.351285131,3,1,0.116007201,-0.323950879,0.130507204,14.270869530,1.054610922,1.003901572,0.009513913,0.000000000,0.009510054,0.997225567,0.000000000,0.000000000,-0.245417333,0.338820523,-14.270869530,0.000003860,1500.000000000,0.110000000,0.130000000,12.000000000,5
2.611667,0,0.000000000,0.000000000,0.246227490,-0.344299370,3,1,0.115742610,-0.317510180,0.130484880,13.042266776,1.052205542,1.003729846,0.008694845,0.000000000,0.008690748,0.997575837,0.000000000,0.000000000,-0.240538015,0.344788399,-13.042266776,0.000004096,1500.000000000,0.110000000,0.130000000,12.000000000,5
2.612500,0,0.000000000,0.000000000,0.245946480,-0.337211226,3,1,0.115483463,-0.310975331,0.130463017,11.892631118,1.049849668,1.003561667,0.007928421,0.000000000,0.007924073,0.997889103,0.000000000,0.000000000,-0.235587372,0.350980160,-11.892631118,0.000004347,1500.000000000,0.110000000,0.130000000,12.000000000,5
2.613333,0,0.000000000,0.000000000,0.245671457,-0.330027278,3,1,0.115229836,-0.304352474,0.130441621,10.818925577,1.047543967,1.003397085,0.007212617,0.000000000,0.007208000,0.998168415,0.000000000,0.000000000,-0.230570056,0.357400582,-10.818925577,0.000004617,1500.000000000,0.110000000,0.130000000,12.000000000,5
2.614167,0,0.000000000,0.000000000,0.245402496,-0.322753856,3,1,0.114981797,-0.297647545,0.130420699,9.818108330,1.045289062,1.003236147,0.006545406,0.000000000,0.006540495,0.998416658,0.000000000,0.000000000,-0.225490565,0.364054811,-9.818108330,0.000004911,1500.000000000,0.110000000,0.130000000,12.000000000,5
2.615000,0,0.000000000,0.000000000,0.245139665,-0.315397031,3,1,0.114739408,-0.290866283,0.130400257,8.887141940,1.043085529,1.003078899,0.005924761,0.000000000,0.005919524,0.998636557,0.000000000,0.000000000,-0.220353244,0.370948371,-8.887141940,0.000005237,1500.000000000,0.110000000,0.130000000,12.000000000,5
2.615833,0,0.000000000,0.000000000,0.244883030,-0.307962626,3,1,0.114502730,-0.284014248,0.130380300,8.023002367,1.040933906,1.002925384,0.005348668,0.000000000,0.005343063,0.998830677,0.000000000,0.000000000,-0.215162309,0.378087159,-8.023002367,0.000005605,1500.000000000,0.110000000,0.130000000,12.000000000,5
2.616667,0,0.000000000,0.000000000,0.244632649,-0.300456210,3,1,0.114271816,-0.277096856,0.130360834,7.222687907,1.038834688,1.002775644,0.004815125,0.000000000,0.004809097,0.999001423,0.000000000,0.000000000,-0.209921860,0.385477436,-7.222687907,0.000006028,1500.000000000,0.110000000,0.130000000,12.000000000,5
2.617500,0,0.000000000,0.000000000,0.244388580,-0.292883101,3,1,0.114046716,-0.270119416,0.130341864,6.483228332,1.036788328,1.002629723,0.004322152,0.000000000,0.004315629,0.999151045,0.000000000,0.000000000,-0.204635921,0.393125789,-6.483228332,0.000006524,1500.000000000,0.110000000,0.130000000,12.000000000,5
2.618333,0,0.000000000,0.000000000,0.244150873,-0.285248370,3,1,0.113827477,-0.263087219,0.130323396,5.801694694,1.034795243,1.002487664,0.003867796,0.000000000,0.003860679,0.999281639,0.000000000,0.000000000,-0.199308499,0.401039048,-5.801694694,0.000007117,1500.000000000,0.110000000,0.130000000,12.000000000,5
2.619167,0,0.000000000,0.000000000,0.243919576,-0.277556844,3,1,0.113614139,-0.256005661,0.130305437,5.175210565,1.032855807,1.002349516,0.003450140,0.000000000,0.003442296,0.999395155,0.000000000,0.000000000,-0.193943682,0.409224137,-5.175210565,0.000007844,1500.000000000,0.110000000,0.130000000,12.000000000,5
2.620000,0,0.000000000,0.000000000,0.243694732,-0.269813112,3,1,0.113406738,-0.248880484,0.130287993,4.600966183,1.030970348,1.002215332,0.003067311,0.000000000,0.003058554,0.999493398,0.000000000,0.000000000,-0.188545821,0.417687765,-4.600966183,0.000008757,1500.000000000,0.110000000,0.130000000,12.000000000,5
2.620833,0,0.000000000,0.000000000,0.243476380,-0.262021526,3,1,0.113205306,-0.241718207,0.130271074,4.076238236,1.029139150,1.002085183,0.002717492,0.000000000,0.002707558,0.999578034,0.000000000,0.000000000,-0.183119854,0.426435821,-4.076238236,0.000009935,1500.000000000,0.110000000,0.130000000,12.000000000,5
2.621667,0,0.000000000,0.000000000,0.243264558,-0.254186212,3,1,0.113010319,-0.233985228,0.130254240,3.585675778,1.027366534,1.001955689,0.002390451,0.000000000,0.002388161,0.999650439,0.000000000,0.000000000,-0.177261537,0.436163448,-3.585675778,0.000002290,1500.000000000,0.110000000,0.130000000,12.000000000,6
2.622500,0,0.000000000,0.000000000,0.243059300,-0.246310018,3,1,0.112821005,-0.227176388,0.130238295,3.150026103,1.025645501,1.001833038,0.002100017,0.000000000,0.002097231,0.999712320,0.000000000,0.000000000,-0.172103324,0.444982144,-3.150026103,0.000002786,1500.000000000,0.110000000,0.130000000,12.000000000,6
2.623333,0,0.000000000,0.000000000,0.242860635,-0.238397521,3,1,0.112637758,-0.219897113,0.130222878,2.755615707,1.023979614,1.001714446,0.001837077,0.000000000,0.001833616,0.999764812,0.000000000,0.000000000,-0.166588722,0.454684626,-2.755615707,0.000003461,1500.000000000,0.110000000,0.130000000,12.000000000,6
2.624167,0,0.000000000,0.000000000,0.242668592,-0.230452155,3,1,0.112460586,-0.212606016,0.130208006,2.400141568,1.022368962,1.001600047,0.001600094,0.000000000,0.001595569,0.999809087,0.000000000,0.000000000,-0.161065164,0.464699960,-2.400141568,0.000004525,1500.000000000,0.110000000,0.130000000,12.000000000,6
2.625000,0,0.000000000,0.000000000,0.242483194,-0.222477167,3,1,0.112289483,-0.205323791,0.130193712,2.081594218,1.020813479,1.001490090,0.001387729,0.000000000,0.001381380,0.999846206,0.000000000,0.000000000,-0.155548327,0.475013724,-2.081594218,0.000006349,1500.000000000,0.110000000,0.130000000,12.000000000,6
2.625833,0,0.000000000,0.000000000,0.242304465,-0.214475633,3,1,0.112124391,-0.198109508,0.130180073,1.798799754,1.019312649,1.001385179,0.001199200,0.000000000,0.001189344,0.999877132,0.000000000,0.000000000,-0.150082961,0.485551788,-1.798799754,0.000009855,1500.000000000,0.110000000,0.130000000,12.000000000,6
2.626667,0,0.000000000,0.000000000,0.242132423,-0.206450533,3,1,0.111966160,-0.189878260,0.130166263,1.533471614,1.017874178,1.001278946,0.001022314,0.000000000,0.001018770,0.999902592,0.000000000,0.000000000,-0.143847166,0.497984522,-1.533471614,0.000003545,1500.000000000,0.110000000,0.130000000,12.000000000,7
2.627500,0,0.000000000,0.000000000,0.241967086,-0.198403322,3,1,0.111813156,-0.183604538,0.130153931,1.314422200,1.016483234,1.001184082,0.000876281,0.000000000,0.000866381,0.999923608,0.000000000,0.000000000,-0.139094347,0.507767623,-1.314422200,0.000009901,1500.000000000,0.110000000,0.130000000,12.000000000,7
2.628333,0,0.000000000,0.000000000,0.241808472,-0.190337858,3,1,0.111666890,-0.175519126,0.130141582,1.111985126,1.015153544,1.001089090,0.000741323,0.000000000,0.000732238,0.999940643,0.000000000,0.000000000,-0.132969035,0.520787745,-1.111985126,0.000009085,1500.000000000,0.110000000,0.130000000,12.000000000,7
2.629167,0,0.000000000,0.000000000,0.241656592,-0.182255523,3,1,0.111526903,-0.167983745,0.130129689,0.933013714,1.013880940,1.000997604,0.000622009,0.000000000,0.000614415,0.999954377,0.000000000,0.000000000,-0.127260413,0.533360928,-0.933013714,0.000007594,1500.000000000,0.110000000,0.130000000,12.000000000,7
2.630000,0,0.000000000,0.000000000,0.241511460,-0.174158274,3,1,0.111393136,-0.160520571,0.130118324,0.776656481,1.012664875,1.000910183,0.000517771,0.000000000,0.000511477,0.999965348,0.000000000,0.000000000,-0.121606493,0.546253591,-0.776656481,0.000006294,1500.000000000,0.110000000,0.130000000,12.000000000,7
2.630833,0,0.000000000,0.000000000,0.241373087,-0.166047996,3,1,0.111265598,-0.153045388,0.130107488,0.640924845,1.011505440,1.000826833,0.000427283,0.000000000,0.000422115,0.999974020,0.000000000,0.000000000,-0.115943476,0.559629549,-0.640924845,0.000005169,1500.000000000,0.110000000,0.130000000,12.000000000,7
2.631667,0,0.000000000,0.000000000,0.241241481,-0.157926406,3,1,0.111144299,-0.145559781,0.130097183,0.523918056,1.010402715,1.000747560,0.000349279,0.000000000,0.000345078,0.999980797,0.000000000,0.000000000,-0.110272562,0.573513451,-0.523918056,0.000004201,1500.000000000,0.110000000,0.130000000,12.000000000,7
2.632500,0,0.000000000,0.000000000,0.241116652,-0.149795066,3,1,0.111029244,-0.138065190,0.130087408,0.423824397,1.009356766,1.000672368,0.000282550,0.000000000,0.000279174,0.999986026,0.000000000,0.000000000,-0.104594841,0.587931928,-0.423824397,0.000003375,1500.000000000,0.110000000,0.130000000,12.000000000,7
2.633333,0,0.000000000,0.000000000,0.240998606,-0.141655385,3,1,0.110920442,-0.130562913,0.130078164,0.338922233,1.008367653,1.000601263,0.000225948,0.000000000,0.000223270,0.999990006,0.000000000,0.000000000,-0.098911297,0.602913781,-0.338922233,0.000002678,1500.000000000,0.110000000,0.130000000,12.000000000,7
2.634167,0,0.000000000,0.000000000,0.240887349,-0.133508628,3,1,0.110817897,-0.123054117,0.130069452,0.267580900,1.007435425,1.000534247,0.000178387,0.000000000,0.000176293,0.999992988,0.000000000,0.000000000,-0.093222816,0.618490195,-0.267580900,0.000002094,1500.000000000,0.110000000,0.130000000,12.000000000,7
2.635000,0,0.000000000,0.000000000,0.240782886,-0.125355926,3,1,0.110720323,-0.117088383,0.130062562,0.217126206,1.006548392,1.000481250,0.000144751,0.000000000,0.000136739,0.999995210,0.000000000,0.000000000,-0.088703321,0.631303219,-0.217126206,0.000008012,1500.000000000,0.110000000,0.130000000,12.000000000,6
2.635833,0,0.000000000,0.000000000,0.240685220,-0.117199020,3,1,0.110630475,-0.107818035,0.130054745,0.166254377,1.005731589,1.000421115,0.000110836,0.000000000,0.000104755,0.999996788,0.000000000,0.000000000,-0.081680329,0.652029677,-0.166254377,0.000006081,1500.000000000,0.110000000,0.130000000,12.000000000,6
2.636667,0,0.000000000,0.000000000,0.240594355,-0.109037875,3,1,0.110546883,-0.100310195,0.130047472,0.125013796,1.004971663,1.000365169,0.000083343,0.000000000,0.000078818,0.999997904,0.000000000,0.000000000,-0.075992572,0.669588621,-0.125013796,0.000004524,1500.000000000,0.110000000,0.130000000,12.000000000,6
2.637500,0,0.000000000,0.000000000,0.240510294,-0.100873293,3,1,0.110469550,-0.092799209,0.130040744,0.092087638,1.004268638,1.000313412,0.000061392,0.000000000,0.000058104,0.999998673,0.000000000,0.000000000,-0.070302431,0.687894346,-0.092087638,0.000003288,1500.000000000,0.110000000,0.130000000,12.000000000,6
2.638333,0,0.000000000,0.000000000,0.240433039,-0.092705967,3,1,0.110398479,-0.085285720,0.130034560,0.066256910,1.003622535,1.000265846,0.000044171,0.000000000,0.000041846,0.999999189,0.000000000,0.000000000,-0.064610394,0.706993850,-0.066256910,0.000002326,1500.000000000,0.110000000,0.130000000,12.000000000,6
2.639167,0,0.000000000,0.000000000,0.240362592,-0.084536488,3,1,0.110331260,-0.080662138,0.130031331,0.054455599,1.003011458,1.000241010,0.000036304,0.000000000,0.000028919,0.999999534,0.000000000,0.000000000,-0.061107681,0.719161012,-0.054455599,0.000007385,1500.000000000,0.110000000,0.130000000,12.000000000,5
2.640000,0,0.000000000,0.000000000,0.240298953,-0.076366026,3,1,0.110273161,-0.069718678,0.130025792,0.036902070,1.002483286,1.000198399,0.000024601,0.000000000,0.000019664,0.999999739,0.000000000,0.000000000,-0.052817181,0.749302573,-0.036902070,0.000004937,1500.000000000,0.110000000,0.130000000,12.000000000,5
2.640833,0,0.000000000,0.000000000,0.240242125,-0.068194101,3,1,0.110221280,-0.062258204,0.130020845,0.024104661,1.002011633,1.000160348,0.000016070,0.000000000,0.000012904,0.999999861,0.000000000,0.000000000,-0.047165306,0.771010065,-0.024104661,0.000003166,1500.000000000,0.110000000,0.130000000,12.000000000,5
2.641667,0,0.000000000,0.000000000,0.240192107,-0.060021110,3,1,0.110192107,-0.035006746,0.130000000,0.000000000,1.001746430,1.000000000,0.000000000,0.000000000,0.000009726,0.999999909,0.000000000,0.000000000,-0.026520262,0.859507869,-0.000000000,-0.000009726,1500.000000000,0.110000000,0.130000000,12.000000000,0
2.642500,0,0.000000000,0.000000000,0.240148902,-0.051846110,3,1,0.110148902,-0.051846110,0.130000000,0.000000000,1.001353657,1.000000000,0.000000000,0.000000000,0.000005843,0.999999958,0.000000000,0.000000000,-0.039277356,0.803020110,-0.000000000,-0.000005843,1500.000000000,0.110000000,0.130000000,12.000000000,0
2.643333,0,0.000000000,0.000000000,0.240112510,-0.043671110,3,1,0.110112510,-0.043671110,0.130000000,0.000000000,1.001022815,1.000000000,0.000000000,0.000000000,0.000003336,0.999999982,0.000000000,0.000000000,-0.033084174,0.829670937,-0.000000000,-0.000003336,1500.000000000,0.110000000,0.130000000,12.000000000,0
2.644167,0,0.000000000,0.000000000,0.240082930,-0.035496110,3,1,0.110082930,-0.035496110,0.130000000,0.000000000,1.000753905,1.000000000,0.000000000,0.000000000,0.000001812,0.999999993,0.000000000,0.000000000,-0.026890992,0.857776677,-0.000000000,-0.000001812,1500.000000000,0.110000000,0.130000000,12.000000000,0
2.645000,0,0.000000000,0.000000000,0.240060162,-0.027321110,3,1,0.110060162,-0.027321110,0.130000000,0.000000000,1.000546927,1.000000000,0.000000000,0.000000000,0.000000954,0.999999997,0.000000000,0.000000000,-0.020697811,0.887459814,-0.000000000,-0.000000954,1500.000000000,0.110000000,0.130000000,12.000000000,0
2.645833,0,0.000000000,0.000000000,0.240044207,-0.019146110,3,1,0.110044207,-0.019146110,0.130000000,0.000000000,1.000401881,1.000000000,0.000000000,0.000000000,0.000000515,0.999999999,0.000000000,0.000000000,-0.014504629,0.918856975,-0.000000000,-0.000000515,1500.000000000,0.110000000,0.130000000,12.000000000,0
2.646667,0,0.000000000,0.000000000,0.240035064,-0.010971110,3,1,0.110035064,-0.010971110,0.130000000,0.000000000,1.000318766,1.000000000,0.000000000,0.000000000,0.000000324,0.999999999,0.000000000,0.000000000,-0.008311447,0.952121036,-0.000000000,-0.000000324,1500.000000000,0.110000000,0.130000000,12.000000000,0
2.647500,0,0.000000000,0.000000000,0.240032734,-0.002796110,3,1,0.110032734,-0.002796110,0.130000000,0.000000000,1.000297584,1.000000000,0.000000000,0.000000000,0.000000282,1.000000000,0.000000000,0.000000000,-0.002118265,0.987423610,-0.000000000,-0.000000282,1500.000000000,0.110000000,0.130000000,12.000000000,0
2.648333,0,0.000000000,0.000000000,0.240037217,0.005378890,3,1,0.110032734,0.000000000,0.130004482,0.001114570,1.000297584,1.000034480,0.000000743,0.000000000,0.000000282,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,-0.001114570,0.000000461,1500.000000000,0.110000000,0.130000000,12.000000000,0
2.649167,0,0.000000000,0.000000000,0.240048511,0.013553797,3,1,0.110032734,0.000000000,0.130015777,0.013808503,1.000297584,1.000121363,0.000009206,0.000000000,0.000000282,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,-0.013808503,0.000008923,1500.000000000,0.110000000,0.130000000,12.000000000,0
2.650000,0,0.000000000,0.000000000,0.240066618,0.021727646,3,1,0.110054224,0.025787282,0.130012394,0.008521622,1.000492942,1.000095340,0.000005681,0.000000000,0.000000775,0.999999998,0.000000000,0.000000000,0.019535820,1.139391803,-0.008521622,0.000004906,1500.000000000,0.110000000,0.130000000,12.000000000,2
2.650833,0,0.000000000,0.000000000,0.240091536,0.029901936,3,1,0.110077426,0.027842296,0.130014111,0.011045213,1.000703868,1.000108543,0.000007363,0.000000000,0.000001580,0.999999994,0.000000000,0.000000000,0.021092649,1.147394276,-0.011045213,0.000005784,1500.000000000,0.110000000,0.130000000,12.000000000,2
2.651667,0,0.000000000,0.000000000,0.240123266,0.038076016,3,1,0.110105559,0.033760778,0.130017707,0.017392232,1.000959632,1.000136205,0.000011595,0.000000000,0.000002937,0.999999985,0.000000000,0.000000000,0.025576347,1.168699686,-0.017392232,0.000008658,1500.000000000,0.110000000,0.130000000,12.000000000,2
2.652500,0,0.000000000,0.000000000,0.240161807,0.046249567,3,1,0.110145899,0.048407525,0.130015908,0.014038885,1.001326355,1.000122372,0.000009359,0.000000000,0.000005610,0.999999960,0.000000000,0.000000000,0.036672368,1.212400290,-0.014038885,0.000003750,1500.000000000,0.110000000,0.130000000,12.000000000,3
2.653333,0,0.000000000,0.000000000,0.240207160,0.054423397,3,1,0.110188139,0.050687833,0.130019021,0.020070768,1.001710354,1.000146318,0.000013381,0.000000000,0.000009328,0.999999915,0.000000000,0.000000000,0.038399873,1.218263220,-0.020070768,0.000004052,1500.000000000,0.110000000,0.130000000,12.000000000,3
2.654167,0,0.000000000,0.000000000,0.240259324,0.062596724,3,1,0.110236106,0.057560751,0.130023218,0.029904139,1.002146420,1.000178599,0.000019936,0.000000000,0.000014691,0.999999831,0.000000000,0.000000000,0.043606630,1.234683328,-0.029904139,0.000005245,1500.000000000,0.110000000,0.130000000,12.000000000,3
2.655000,0,0.000000000,0.000000000,0.240318299,0.070769232,3,1,0.110290326,0.065063150,0.130027973,0.043407263,1.002639323,1.000215177,0.000028938,0.000000000,0.000022213,0.999999686,0.000000000,0.000000000,0.049290265,1.250723856,-0.043407263,0.000006725,1500.000000000,0.110000000,0.130000000,12.000000000,3
2.655833,0,0.000000000,0.000000000,0.240384082,0.078940615,3,1,0.110350851,0.072630540,0.130033231,0.061260638,1.003189554,1.000255626,0.000040840,0.000000000,0.000032440,0.999999446,0.000000000,0.000000000,0.055023136,1.265214472,-0.061260638,0.000008400,1500.000000000,0.110000000,0.130000000,12.000000000,3
2.656667,0,0.000000000,0.000000000,0.240456674,0.087110510,3,1,0.110420358,0.083408976,0.130036316,0.073161157,1.003821441,1.000279354,0.000048774,0.000000000,0.000046567,0.999999048,0.000000000,0.000000000,0.063188618,1.283413296,-0.073161157,0.000002207,1500.000000000,0.110000000,0.130000000,12.000000000,4
2.657500,0,0.000000000,0.000000000,0.240536074,0.095279413,3,1,0.110493623,0.087917070,0.130042451,0.099969210,1.004487479,1.000326548,0.000066646,0.000000000,0.000064214,0.999998458,0.000000000,0.000000000,0.066603841,1.290296184,-0.099969210,0.000002432,1500.000000000,0.110000000,0.130000000,12.000000000,4
2.658333,0,0.000000000,0.000000000,0.240622279,0.103446082,3,1,0.110573106,0.095379444,0.130049173,0.134136364,1.005210051,1.000378258,0.000089424,0.000000000,0.000086558,0.999997588,0.000000000,0.000000000,0.072257154,1.300873525,-0.134136364,0.000002866,1500.000000000,0.110000000,0.130000000,12.000000000,4
2.659167,0,0.000000000,0.000000000,0.240715287,0.111609904,3,1,0.110658862,0.102908203,0.130056425,0.176614436,1.005989658,1.000434038,0.000117743,0.000000000,0.000114401,0.999996334,0.000000000,0.000000000,0.077960760,1.310628962,-0.176614436,0.000003342,1500.000000000,0.110000000,0.130000000,12.000000000,4
2.660000,0,0.000000000,0.000000000,0.240815096,0.119770186,3,1,0.110750891,0.110434573,0.130064205,0.228673893,1.006826284,1.000493881,0.000152449,0.000000000,0.000148591,0.999994574,0.000000000,0.000000000,0.083662556,1.319575356,-0.228673893,0.000003858,1500.000000000,0.110000000,0.130000000,12.000000000,4
